day,Susceptible,InfectiousX,InfectiousY,InfectiousXY,StayAtHomeX,StayAtHomeY,StayAtHomeXY,StayInHospitalX,StayInHospitalY,StayInHospitalXY,StayInICUX,StayInICUY,StayInICUXY,RecoveredX,RecoveredY,RecoveredXY,DeadX,DeadY,DeadXY
10.0,8990055.180361288,3027.5545820220595,0.0,0.0,5224.790646373442,0.0,0.0,3.2828025198331683,0.0,0.0,32.380243118254626,0.0,0.0,1656.2276055728905,0.0,0.0,0.5837591466096665,0.0,0.0
11.0,8984612.84638777,4677.615963673917,0.0,0.0,8076.035751951585,0.0,0.0,5.074276140647208,0.0,0.0,50.04896560951681,0.0,0.0,2577.470356120143,0.0,0.0,0.9082987856432208,0.0,0.0
12.0,8976210.166015211,7222.853088593458,0.0,0.0,12479.179010433534,0.0,0.0,7.840827139999491,0.0,0.0,77.33451491492035,0.0,0.0,4001.2166942239164,0.0,0.0,1.4098495535406252,0.0,0.0
13.0,8963249.158243122,11143.188474905523,0.0,0.0,19273.270747265942,0.0,0.0,12.109641525726547,0.0,0.0,119.43596128460608,0.0,0.0,6200.652290176473,0.0,0.0,2.1846417753552285,0.0,0.0
14.0,8943286.202001616,17167.965951484734,0.0,0.0,29743.22874030224,0.0,0.0,18.688049505756098,0.0,0.0,184.3146649210005,0.0,0.0,9596.219819357797,0.0,0.0,3.3807728814227125,0.0,0.0
15.0,8912607.732161785,26394.78427700816,0.0,0.0,45846.096598557895,0.0,0.0,28.80568650970272,0.0,0.0,284.09535446012086,0.0,0.0,14833.260373330451,0.0,0.0,5.225548407750904,0.0,0.0
16.0,8865624.59016719,40450.17703050308,0.0,0.0,70537.5415920578,0.0,0.0,44.31963593449856,0.0,0.0,437.0869808350204,0.0,0.0,22898.21819904322,0.0,0.0,8.06639447024424,0.0,0.0
17.0,8794050.54318005,61686.07854377243,0.0,0.0,108223.0357554542,0.0,0.0,67.99791197922892,0.0,0.0,670.5730053061965,0.0,0.0,35289.34066695068,0.0,0.0,12.430936534711023,0.0,0.0
18.0,8685887.161084207,93370.43897112383,0.0,0.0,165335.037990829,0.0,0.0,103.8821105128376,0.0,0.0,1024.3753023512897,0.0,0.0,54259.99195347339,0.0,0.0,19.112587538431207,0.0,0.0
19.0,8524396.007262772,139748.9222720272,0.0,0.0,250964.76326568366,0.0,0.0,157.684357709102,0.0,0.0,1554.7408428435235,0.0,0.0,83148.59550302324,0.0,0.0,29.286495972907286,0.0,0.0
20.0,8287583.233245652,205702.95175659994,0.0,0.0,377306.4039831579,0.0,0.0,237.06641999231798,0.0,0.0,2337.0348794371844,0.0,0.0,126788.65634795625,0.0,0.0,44.65336722960756,0.0,0.0
21.0,7949500.574239288,295369.8379207238,0.0,0.0,559310.6527998736,0.0,0.0,350.96819520833543,0.0,0.0,2500.9018921536986,0.0,0.0,191883.2347158117,0.0,0.0,1083.8302369725766,0.0,0.0
22.0,7484857.350962674,409543.2197002221,0.0,0.0,812431.5251645824,0.0,0.0,509.23554147008485,0.0,0.0,2499.7092829239327,0.0,0.0,287235.6704524194,0.0,0.0,2923.2888957372943,0.0,0.0
